links,title,code,country,uuid,location,property_type,type,price,area_square_vara,privacy,description,image_urls,created_time,uploaded_time,Construction Area,Rooms,full_bathroom,half_bathroom,Parking Lot,levels
https://remax-central.com.sv/en/properties/exclusive-land-for-sale-with-spectacular-pacific-ocean-view,Exclusive Land for Sale with Spectacular Pacific Ocean View,V15-003809,El Salvador,d1bcb36b-a803-4a92-a978-0918f58ffe85,El Zonte,Terrain,Sale,3598465,55.36 ,,"Exclusive Land for Sale with Spectacular Pacific Ocean View

Strategically located just minutes from El Zonte, this land offers a unique opportunity to develop an iconic project both nationally and internationally. With a total area of 55,361 square varas and a price of $65.00 per square vara, the land stands out for its elevated position, providing breathtaking panoramic views of the entire coastline and the ocean.

Additionally, it borders the fabulous protected area ""El Farallón del Pájaro Azul,"" offering an unparalleled natural environment. 

The irregular shape and privileged position of the land allow for exclusive design variations, perfect for innovative development. The privileged access, away from traffic, ensures direct contact with nature, making it an ideal spot for projects seeking harmony and exclusivity.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/IIC7AlYwuHuAhYnZCQWL-large.png', 'https://remax-central.com.sv/storage/properties/JoMRSeoGaCNcphbTafTG-large.png', 'https://remax-central.com.sv/storage/properties/0yzqJKThmzx2p4ufCRVg-large.png', 'https://remax-central.com.sv/storage/properties/w5yDbPagMF4912g6iINn-large.png', 'https://remax-central.com.sv/storage/properties/NYWTggZaMVbfPuiWtGfV-large.png', 'https://remax-central.com.sv/storage/properties/RpKBx4uUweWvvik659ig-large.png']",24-10-28 17:37:57,24-10-28 17:37:57,,,,,,
https://remax-central.com.sv/en/properties/land-with-construction-for-sale-santa-ana,LAND WITH CONSTRUCTION FOR SALE - SANTA ANA,V15-003818,El Salvador,9a05b9ae-25a7-4d9d-b132-8b009f132319,Santa Ana,Terrain,Sale,175000,889.94 ,,"Land and construction with excellent exposure in Santa Ana, very close to Metapán bypass. It is located in Calle Antigua a San Salvador which allows it to be directed to different areas: residential, commercial, educational, services, among others. 

The construction has a good structure and could be a great fixer upper. It has large spaces that are distributed over three levels and allows it to be easily adapted to various purposes. The adjacent land is also for sale which allows the two to be combined for a larger scale project. If you want to see this property, make your appointment today!FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/iAk0ROTkOGL6jSDTw862-large.png', 'https://remax-central.com.sv/storage/properties/ZsPUeI2zyjD2KDgnh9lc-large.png', 'https://remax-central.com.sv/storage/properties/DyIgP6kKVKucXNpSI8x2-large.png', 'https://remax-central.com.sv/storage/properties/LaVc2sopKCJFSKnLgnuq-large.png', 'https://remax-central.com.sv/storage/properties/0J1AnIDoS8CgbMfsYNbo-large.png', 'https://remax-central.com.sv/storage/properties/iohZ6I7EeZ7hEhC8JrCz-large.png']",24-10-28 17:38:25,24-10-28 17:38:25,514.29 ,,,,,
https://remax-central.com.sv/en/properties/state-of-85-acres-for-sale-in-san-luis-talpa-la-paz,"STATE OF 85 ACRES FOR SALE IN SAN LUIS TALPA, LA PAZ",V15-003628,El Salvador,612f9df4-6cba-4349-9006-18000a298cd6,Carretera A Comalapa,Terrain,Sale,195000,502288.07 ,,"Beautiful 85-acre estate with an excellent location and easy access, just 15 minutes from El Salvador International Airport. Perfect for cultivation or recreational use, it is bordered by a river that provides water to the land all year round. The property features straight boundary lines and semi-flat, undulating topography.

The property includes a two-story country house with a construction area of 500.40 m². It is well-maintained and constantly serviced, built with a mixed system and block finish. In front of the house, there are two swimming pools: the first is rectangular with an estimated capacity of 35.20 m³, and the second is circular with an estimated capacity of 9.84 m³. There is also a cistern with an estimated capacity of 4.00 m³ and two elevated tanks with a capacity of 450 liters each, as well as a complete utility area. The property has electricity, potable water, and a septic tank.

Additionally, there is a shed on the property currently used as a covered parking area.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/Z4QHNw6kcabUXPiKxQhR-large.png', 'https://remax-central.com.sv/storage/properties/vAJ8C6BxTCuXL0IwkoCn-large.png', 'https://remax-central.com.sv/storage/properties/hxTXl5yEQ1SYNN2WTzmC-large.png', 'https://remax-central.com.sv/storage/properties/eNKnxPqxcj8E7irCZ2Xo-large.png', 'https://remax-central.com.sv/storage/properties/TbSIMpP4ioLM18wxSyei-large.png', 'https://remax-central.com.sv/storage/properties/uF04YnLsFNAHp8Vh8tvw-large.png', 'https://remax-central.com.sv/storage/properties/u6flB5DzXbonI8nP1YpH-large.png', 'https://remax-central.com.sv/storage/properties/qTQhvJQdWeGqWhSPiV3a-large.png', 'https://remax-central.com.sv/storage/properties/ther0AyhhredbVB4I22G-large.png', 'https://remax-central.com.sv/storage/properties/Ey27S2ANRvdTRoiVofYx-large.png']",24-10-28 17:38:56,24-10-28 17:38:56,,,,,,
https://remax-central.com.sv/en/properties/land-for-sale-santa-ana-1,LAND FOR SALE - SANTA ANA,V15-003817,El Salvador,8a70873f-41b2-4305-bade-cdf87168bee2,Santa Ana,Terrain,Sale,10000,971.58 ,,"Land with excellent exposure in Santa Ana, very close to Metapán bypass. It is located in Antigua calle a San Salvador, which allows it to be directed to different areas: residential, commercial, educational, services, among others. 

The land is located within a closed perimeter with wall and gate, it has flat topography with fruit trees inside. If you want to see this property, make your appointment today!FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/1EcCv3xhffvKk55c6JkQ-large.png', 'https://remax-central.com.sv/storage/properties/6IrZpYitC1WOSU20k57l-large.png', 'https://remax-central.com.sv/storage/properties/xDlunmyFUqPtk62acCMQ-large.png', 'https://remax-central.com.sv/storage/properties/GBg9uvlt4AjSgp1Kfn14-large.png', 'https://remax-central.com.sv/storage/properties/jh2t5IkRJ7IcVBJGsFWP-large.png', 'https://remax-central.com.sv/storage/properties/VnjyZ7OqwN3DCdjcluYq-large.png', 'https://remax-central.com.sv/storage/properties/zUHWUrb1yWwDniDckWf9-large.png']",24-10-28 17:39:18,24-10-28 17:39:18,,,,,,
https://remax-central.com.sv/en/properties/plot-of-land-in-colonia-san-rafael-mejicanos,"Plot of Land in Colonia San Rafael, Mejicanos",V15-003684,El Salvador,8165d1b5-a6c7-4275-b2eb-7094daf7864d,Ayutuxtepeque,Terrain,Sale,130000,835.33 ,,"Plot of land of 583.82 M2 (835.50 Varas Cuadradas) in Col. San Rafael (Canton San Miguel), Mejicanos with a single mixed system construction of 24 M2. Paved access road. The property has electricity service and water service.
Accessible to public transport, school, sports center. Ideal property to build a home.
Nice weather.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/MR0YsQlHW1I3scK8IL8i-large.png', 'https://remax-central.com.sv/storage/properties/nPl41As7z4ZypyLSnfcL-large.png', 'https://remax-central.com.sv/storage/properties/vOWqMiA5kZhTWqeGYvkz-large.png', 'https://remax-central.com.sv/storage/properties/XHJE4vjAcWUJyKLBPLxQ-large.png', 'https://remax-central.com.sv/storage/properties/1zbTCBx84e3v1oRT9HsI-large.png', 'https://remax-central.com.sv/storage/properties/3H7W9Yna11ikITZmeF4N-large.png', 'https://remax-central.com.sv/storage/properties/iFkWmn7QRJVCalCtG64l-large.png', 'https://remax-central.com.sv/storage/properties/Wmyikf9NvCb3Rfu57mgF-large.png']",24-10-28 17:39:47,24-10-28 17:39:47,12 ,,,,,
https://remax-central.com.sv/en/properties/recreative-parcel-in-front-of-the-beach-in-el-maculis-la-union,"RECREATIVE PARCEL IN FRONT OF THE BEACH IN EL MACULIS, LA UNION",V15-003776,El Salvador,e1a6e3a9-6b64-4747-a315-f6ebce5cec5f,La Unión,Terrain,Sale,35360,2324 ,Private,"PLOT OF LAND IN FRONT OF THE BEACH IN EL MACULIS, LA UNION. FOR TURISTIC AND RECREATIVE DEVELOPMENT. GREAT ACCESSES WAYS AND HIGH DEMAND THIS IS A GRAT CHOICE FOR VISIONARY PEOPLE ABOUT INVESTING IN A HOTEL, AIRBNB, FAMILIAR BEACH HOUSE OR MORE. MEISUREMENTS: FRONT : 21.5 MTS; DEPTH: 90.37 MTS. IDEAL FOR TOURISTIC DEVELOPMENT.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/edOdsAaJwZt02d6OjjFZ-large.png', 'https://remax-central.com.sv/storage/properties/aF4kEVA6DdtXmTxtfKki-large.png', 'https://remax-central.com.sv/storage/properties/PUMxGrZ1XIdUFQzARAdp-large.png', 'https://remax-central.com.sv/storage/properties/rWZxq00uBLCvAJ4WBsge-large.png', 'https://remax-central.com.sv/storage/properties/3wr2Jh2lGrS5JJts7Wn7-large.png', 'https://remax-central.com.sv/storage/properties/EcFmUQU0ea4Kz9rSN2H7-large.png']",24-10-28 17:40:05,24-10-28 17:40:05,1943 ,,,,,
https://remax-central.com.sv/en/properties/for-sale-san-vicente-el-salvador,FOR SALE SAN VICENTE EL SALVADOR,V07-003732,El Salvador,733bf69b-df1b-4e6a-b86e-2c287e65666c,San Vicente,Commercial,Sale,430000,765.8 ,,"Excellent property for sale with great commercial potential located in the center of San Vicente on 3 levels, an area highly focused on commerce, the property is ideal for a restaurant since it has work areas to process and cook food, as well , a small hotel can operate, or room rental for Airbnb, administrative offices.
The property has large spaces, air conditioning, bathrooms available on all 3 levels.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/kGsLmpAeHBp80gViGDit-large.png', 'https://remax-central.com.sv/storage/properties/VQUR9zuD2D2GJnvV6qc0-large.png', 'https://remax-central.com.sv/storage/properties/uogur4tnyF2smUqMJ8fi-large.png', 'https://remax-central.com.sv/storage/properties/ZtwDk9cOyXK3d8ZclddQ-large.png', 'https://remax-central.com.sv/storage/properties/DKye95Aan3Yc7Ly8XXM6-large.png', 'https://remax-central.com.sv/storage/properties/gpVU1soQqUXMUvBmitVn-large.png', 'https://remax-central.com.sv/storage/properties/Y58LGANjKFEisoR4qg3Y-large.png']",24-10-28 17:40:21,24-10-28 17:40:21,641.9 ,8,9,,,3
https://remax-central.com.sv/en/properties/modern-home-in-san-buena-ventura,For Sale Modern Home in Usulutan San Buena Ventura,V01-003799,El Salvador,d803f862-d64f-4b63-a18c-34c8f69c8bb4,Usulutan,Residential,Sale,160000,130.29 ,,"modern house in San Buena Ventura, this house was build with a modern concept of open spaces, on the first floor is the garage with an electronic and automatic door, the living room and the kitchen next to the beautiful garden, on the second floor 3 rooms and 1 bathroom, and a space for office or study, the open terrace has a beautiful view to the mountains around the little town, jus 5 min to the panamericana road, 40 minutes to the most popular places in that side of the country, and an hour to the jiquilisco bay.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/D5vENXUqMErWoQO3gaPZ-large.png', 'https://remax-central.com.sv/storage/properties/a8XsDJimd03FMN83vfGW-large.png', 'https://remax-central.com.sv/storage/properties/UUiWhZW6ZdDgmb74jwAz-large.png', 'https://remax-central.com.sv/storage/properties/VJoGl9LsF9Pf2P69rjul-large.png', 'https://remax-central.com.sv/storage/properties/fUWUR7dOkeU9i0XKZLc8-large.png', 'https://remax-central.com.sv/storage/properties/4G4S71kJF8L8Exe2RPer-large.png', 'https://remax-central.com.sv/storage/properties/MO47cxM52uiU9OHA9VgA-large.png']",24-10-28 17:40:51,24-10-28 17:40:51,70 ,3,1,1,1,2
https://remax-central.com.sv/en/properties/most-local-house-and-offices-for-sale-colonia-escalon,MOST LOCAL HOUSE AND OFFICES FOR SALE COLONIA ESCALÓN,V07-003778,El Salvador,c095acbb-82df-465b-8921-d937b1e6c977,Torre Futura,Commercial,Sale,865000,500 ,,"Property for sale in Colonia Escalón, excellent location a few meters from Torre Futura and Hilton Hotel.
The property includes three properties:
PROPERTY #1
Office house on 3 levels, very well maintained, 9 rooms, kitchen with Ollins furniture, 4 cellars, 2 terraces, garden and complete service area, covered garage for 3 internal and 3 external vehicles.
2 PROPERTY
Own commercial premises for clinic or various services of 100 V2, currently divided into 3 spaces for clinic, an office, reception, 2 warehouses and 2 bathrooms.
3 PROPERTY
It consists of 5 offices, a meeting room, 3 bathrooms and a kitchenette.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/e9YILyaZAoLNvoazVkAN-large.png', 'https://remax-central.com.sv/storage/properties/tHD4B6jegk5kCGbG1tQn-large.png', 'https://remax-central.com.sv/storage/properties/fQrBmOlsLmrHn7pBb89D-large.png', 'https://remax-central.com.sv/storage/properties/Rte9SgkEHPXnsPU9xV10-large.png', 'https://remax-central.com.sv/storage/properties/KHU8f0DFsOOjhiz3amlH-large.png', 'https://remax-central.com.sv/storage/properties/hkErepC8JP5WTWHKRtJ4-large.png', 'https://remax-central.com.sv/storage/properties/cJuFgGWO4pR4AWUAEVkA-large.png', 'https://remax-central.com.sv/storage/properties/H7ywsIi4vsraOZwmJMPW-large.png', 'https://remax-central.com.sv/storage/properties/l2lAdqw36EpV9dHaVuTE-large.png', 'https://remax-central.com.sv/storage/properties/GFVZXpJs3HWb5FqoZGMe-large.png', 'https://remax-central.com.sv/storage/properties/av5PuheCxAR8RYCjvikm-large.png']",24-10-28 17:41:04,24-10-28 17:41:04,579 ,10,5,6,6,2
https://remax-central.com.sv/en/properties/land-for-sale-deviation-area-to-costa-del-sol,LAND FOR SALE DEVIATION AREA TO COSTA DEL SOL,V15-003787,El Salvador,0452209f-e1aa-44d6-a636-cd1eff570172,Zacatecoluca,Terrain,Sale,110000,,,"Large land in Hacienda el Cauca 100ml from the detour to the Beach to the Costa del Sol and San Luis la Herradura.
The land is completely flat surrounded by accesses with a frontage of 162.24Ml and a depth of 46.60ml.
Around the land we find residences with large lots, schools, courts and shops.
The property is suitable for the construction of residences, recreational villas, warehouses, recreational fields, water parks, nurseries, etc.
The land can also be used by the entire diaspora that wants to invest in land since it can be subdivided.

Schedule your appointment to visit the land!FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/jFftW9ULZYYMcA6XqNbf-large.png', 'https://remax-central.com.sv/storage/properties/rNGVtBrGPlz0O2SYTDR4-large.png', 'https://remax-central.com.sv/storage/properties/bOx90cpauJ9vXkaiqGYs-large.png', 'https://remax-central.com.sv/storage/properties/c5gqruIiju4BMbDHUAkw-large.png', 'https://remax-central.com.sv/storage/properties/iz4EJXUi2YbRSj01Im55-large.png', 'https://remax-central.com.sv/storage/properties/dcpVhMnaYWgdXbFRfLHv-large.png', 'https://remax-central.com.sv/storage/properties/FjL857kUlUuIxpVecEcu-large.png']",24-10-28 17:41:15,24-10-28 17:41:15,,,,,,
https://remax-central.com.sv/en/properties/on-sale-one-level-house-at-brisas-de-san-jose-santo-tomas,"ON SALE, ONE LEVEL HOUSE, AT BRISAS DE SAN JOSE, SANTO TOMAS",V01-003779,El Salvador,7920c7f0-37a5-43d3-9d68-3eb9bb2d9200,Santo Tomás,Residential,Sale,195000,367.33 ,Private,"In an environment surrounded by nature, in the center of Santo Tomas, we find this beautiful Residential, adjacent to the Santo Tomas Shopping Center, where this beautiful SINGLE LEVEL house, 256.63 m2 of construction and 367.33 v2, which has parking for two vehicles and a beautiful facade. This house has 3 bedrooms, the main one with full Bathroom and Air Conditioning, the two Jr rooms share a bathroom and have the connections to install air conditioning in each one. It has a large living room, a dining room and a large kitchen with its complete cabinets and an exhaust hood. The service area has connections to install a washer and dryer, heater and sink. It has a spectacular 3-level garden, with installation of lights and electrical connections in case you want to add more lights. Roof with waterproofing and reflective coating. It also has a surveillance camera system mainly in the parking lot and backyard, its windows with screens. Call us and schedule your appointment to visit this beautiful home.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/CLfQCMUwJtoR2wpMxLdM-large.png', 'https://remax-central.com.sv/storage/properties/PCea0Udk7WtCofoXyJuf-large.png', 'https://remax-central.com.sv/storage/properties/V51oO5QuF79z1BtB6fnT-large.png', 'https://remax-central.com.sv/storage/properties/u6K3aEPP9IfWbU6FMuIN-large.png', 'https://remax-central.com.sv/storage/properties/8dPqsOutgd2ugHS0x5zE-large.png', 'https://remax-central.com.sv/storage/properties/KASsGFPdIRMN2XtOEbnw-large.png', 'https://remax-central.com.sv/storage/properties/J51uQfKqFCSDvVeWbZfX-large.png', 'https://remax-central.com.sv/storage/properties/Iy6e2eGei42aT7gEkuS5-large.png']",24-10-28 17:41:25,24-10-28 17:41:25,107 ,3,2,1,2,1
https://remax-central.com.sv/en/properties/house-for-sale-in-chalchuapa,HOUSE FOR SALE IN CHALCHUAPA,V01-003775,El Salvador,0bcd34cf-dc35-4d48-8fad-5f3099424621,Santa Ana,Residential,Sale,50000,635.42 ,,"This property is located in an area highly visited by tourists, since a few meters away is the Tazumal Archaeological Park. The house is on a corner, which gives it a lot of visibility on 5a Av Sur and 5a Calle Poniente de Chalchuapa. It can be for residential use, but it can also have commercial use, especially due to the increase in commercial flow in the area. The house is built on a single level, with very spacious areas. It consists of 5 bedrooms and 4 bathrooms, main and family room, dining room, kitchen,  patio, two terraces areas. It can become an Airbnb, small hotel, restaurant, among others.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/71DMvw6Aq9LefVReaVOl-large.png', 'https://remax-central.com.sv/storage/properties/yEQmPqHRm9mlbRKD8SiL-large.png', 'https://remax-central.com.sv/storage/properties/vqMDN2cDCdDHd2N5Pcko-large.png', 'https://remax-central.com.sv/storage/properties/ZNa6MDqQoNZ52a0lqZtL-large.png', 'https://remax-central.com.sv/storage/properties/ckQzhdhdJ31IsF1iTi0V-large.png', 'https://remax-central.com.sv/storage/properties/QzJ3Tvc6bPzvsdK3nsWM-large.png', 'https://remax-central.com.sv/storage/properties/OOcX2Cd2WP75vfoYA8Fk-large.png', 'https://remax-central.com.sv/storage/properties/pP0FbM6WANLtWokFStjc-large.png']",24-10-28 17:41:33,24-10-28 17:41:33,438.88 ,5,4,,3,1
https://remax-central.com.sv/en/properties/land-for-sale-in-plan-zacatal,LAND FOR SALE IN PLAN ZACATAL,V15-003748,El Salvador,eea9d71a-f068-4616-be4c-d68222a71633,Mejicanos,Terrain,Sale,135000,1613.7 ,,"In an area of ​​1613.70v2, we have this lot, flat topography, approximately 4 blocks, 5 minutes, from the main street and half a block from the apartment project under construction ""Vistas de la 75"", adjacent to Finca Las Valencias, for Residencial Las Granadas, completely terraced, with its own water wick, a cistern and a septic tank, ideal for building a beautiful house in an area that will be of great added value in the near future and very accessible to the main road of 75 that takes us to Mejicanos, whose surroundings are surrounded by pharmacies, supermarkets, convenience stores, etc.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/Xo0ywzBg54sDe7Tave3O-large.png', 'https://remax-central.com.sv/storage/properties/l8i1Rp6wxkImH6w6RB1S-large.png', 'https://remax-central.com.sv/storage/properties/vzm819UVFJUB5nwW8fhr-large.png', 'https://remax-central.com.sv/storage/properties/D5sBt2mszOgMBGHGNODT-large.png', 'https://remax-central.com.sv/storage/properties/m5BMOlKtplNt6tDoBB3i-large.png']",24-10-28 17:41:43,24-10-28 17:41:43,1348.9 ,,,,,
https://remax-central.com.sv/en/properties/land-for-sale-in-residencial-los-suenos-1,land for sale in Residencial Los Sueños,V15-003728,El Salvador,62b079eb-1f34-4db7-8ce0-9cd1fb8635cc,Nuevo Cuscatlan,Terrain,Sale,430000,1328.93 ,Private,"Beautiful land in the first stage of Residencial Los Sueños, with an unbeatable view of the volcano. Downward inclined topography. The residential area, one of the most exclusive in the Nuevo Cuscatlán area, has a clubhouse and courts for different sports. From this location you can access beaches and mountains within 20 minutes.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/M7QDqfzVYFXNluedVGFw-large.png', 'https://remax-central.com.sv/storage/properties/fWm1UlM68zIyDbGqnvW9-large.png', 'https://remax-central.com.sv/storage/properties/YnU0C7QLyH27V47eFIs7-large.png', 'https://remax-central.com.sv/storage/properties/hN3rKdfxeay4gVKRhb0P-large.png', 'https://remax-central.com.sv/storage/properties/Gz4U4PnxQLfxoly4XFlK-large.png']",24-10-28 17:41:53,24-10-28 17:41:53,,,,,,
https://remax-central.com.sv/en/properties/premises-for--rent-edificio-gran-plaza--san-benito/a,"PREMISES FOR  RENT ""EDIFICIO GRAN PLAZA"",  SAN BENITO",A07-003609,El Salvador,676ec29c-dbc4-4cb1-8a4c-89a82adfa4d1,Colonia San Benito,Commercial,Rent,,163 ,,"Premises located in Gran Plaza Building, level 5, Colonia San Benito. It is a building strategically located on Boulevard del Hipódromo, an exclusive area with access to public transportation. It has quiet and safe environments, as well as at the same time you can find the option to be distracted just by approaching the shopping area. The local has 114.39 m2, has a reception area, 4 offices, meeting room with view, 2 bathrooms and warehouse, as well as 2 parking spaces.
Immediately available.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/Qjd2Yf6AaDzcTOblNnUn-large.png', 'https://remax-central.com.sv/storage/properties/JLKvkIPVxwphVQJKVgfW-large.png', 'https://remax-central.com.sv/storage/properties/tyowfKwIYKfLSOEK1Kle-large.png', 'https://remax-central.com.sv/storage/properties/vW3HN43QkiwjJXer4Flo-large.png', 'https://remax-central.com.sv/storage/properties/wexbEAueNVLQxMRiozVa-large.png', 'https://remax-central.com.sv/storage/properties/hjECTWrmdBkGM31WPlPf-large.png', 'https://remax-central.com.sv/storage/properties/7Pc7aVLuWxKdJKU3n6JN-large.png']",24-10-28 17:42:02,24-10-28 17:42:02,114.39 ,,,,2,1
https://remax-central.com.sv/en/properties/premises-for-sale-edificio-gran-plaza-san-benito,"PREMISES FOR SALE ""EDIFICIO GRAN PLAZA"",  SAN BENITO",V07-003543,El Salvador,17984fc4-0b39-4358-8021-86a2316a4e20,Colonia San Benito,Commercial,Sale,5000,163 ,,"Premises located in Gran Plaza Building, level 5, Colonia San Benito. It is a building strategically located on Boulevard del Hipódromo, an exclusive area with access to public transportation. It has quiet and safe environments, as well as at the same time you can find the option to be distracted just by approaching the shopping area. The local has 114.39 m2, has a reception area, 4 offices, meeting room with view, 2 bathrooms and warehouse, as well as 2 parking spaces.
Immediately available.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/sNsTQpKYbXXsOnlij0si-large.png', 'https://remax-central.com.sv/storage/properties/n8p5zeCPksTo7o4o7ShM-large.png', 'https://remax-central.com.sv/storage/properties/kGS7zWphS9L8YC0161qU-large.png', 'https://remax-central.com.sv/storage/properties/6cI1dPStlUPMYOe6b6zw-large.png', 'https://remax-central.com.sv/storage/properties/QaKlCA1PxS5pBNuSDFOY-large.png', 'https://remax-central.com.sv/storage/properties/iWNcXfXfEvKAl8cpS8oY-large.png', 'https://remax-central.com.sv/storage/properties/OyGHHkIdJ3ATozpMYtb1-large.png']",24-10-28 17:42:11,24-10-28 17:42:11,114.39 ,,,,2,1
https://remax-central.com.sv/en/properties/land-for-sale-caserio-el-pedregal,"LAND FOR SALE, CASERIO EL PEDREGAL",V15-003605,El Salvador,7f40c6ab-fd6f-4a17-af1a-868356f47e04,Carretera A Comalapa,Terrain,Sale,39500,320000 ,,"Pedregal, Rosario de La Paz, La Paz.
It has paved access, 110-120 volt electricity, drinking water, excellent soil drainage.
With an industrial vocation for production plants, solar panel plants, subdivisions, grass cultivation (corn, sorghum, etc.), livestock or other uses.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/mqKFI32CxlxwVfZ3ckh9-large.png', 'https://remax-central.com.sv/storage/properties/Q4rSWD92ADO6cAKJA2xR-large.png', 'https://remax-central.com.sv/storage/properties/pPV7nWWLFphvthqnoh7y-large.png', 'https://remax-central.com.sv/storage/properties/1lTjQDFZb01eOC5o0Fb6-large.png', 'https://remax-central.com.sv/storage/properties/dSzW9eRVTWQR1vzSJUnR-large.png', 'https://remax-central.com.sv/storage/properties/p2wLv8OEjrlXA1ckLQ6f-large.png', 'https://remax-central.com.sv/storage/properties/WaovWeRdVqopHPwf1cFU-large.png']",24-10-28 17:42:24,24-10-28 17:42:24,,,,,,
https://remax-central.com.sv/en/properties/apt-en-premier-tower,LUXURY APT IN PREMIER TOWER SAN BENITO,V01-003526,El Salvador,b97003a8-ad53-4924-b2a0-0a4000e705e4,Colonia San Benito,Residential,Sale,635000,240 ,Private,"Exclusive first floor apartment Torre Premier.
Decorated with exceptional taste, this apartment has a large social area, dining room and main living room, and a beautiful terrace. Complete kitchen with excellent quality pantry and granite breakfast table. Service and laundry area complete with maid's room and bathroom.
A sliding door that simulates a wall separates the social area from the family area. You then enter a family room from where the three bedrooms are distributed, the master bedroom with a walking closet and large bathroom, and the two junior bedrooms, each with its own. bathroom. It has air conditioning in the social and family areas, indirect lighting system, built-in sound system, remote security system and surveillance cameras.
The building has a receptionist service, as well as 24/7 security. It has amenities such as a gym, celebration area, swimming pool, children's playroom and soccer field.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/qMTp1gNbRNc6yKepNGTk-large.png', 'https://remax-central.com.sv/storage/properties/vcsJ42y1IQu7ib645f6U-large.png', 'https://remax-central.com.sv/storage/properties/Ka118bc2SqMVtUxyHUoJ-large.png', 'https://remax-central.com.sv/storage/properties/2XP7nDNdTnEz0FMqvIDi-large.png', 'https://remax-central.com.sv/storage/properties/RpMj6CCpPXRohBtPBcx3-large.png', 'https://remax-central.com.sv/storage/properties/wNgbirj9kDkx3gRpWoxx-large.png', 'https://remax-central.com.sv/storage/properties/Tal226P1VMkTMe9pNdAP-large.png', 'https://remax-central.com.sv/storage/properties/HJkcs5j4N73SkF30W3oh-large.png']",24-10-28 17:42:38,24-10-28 17:42:38,240 ,3,3,1,2,1
https://remax-central.com.sv/en/properties/apt-en-premier-tower/a,LUXURY APT IN PREMIER TOWER SAN BENITO,A01-003526,El Salvador,b144322e-f258-4f83-bd72-0492fcc4c23f,Colonia San Benito,Residential,Rent,,240 ,Private,"Exclusive first floor apartment Torre Premier.
Decorated with exceptional taste, this apartment has a large social area, dining room and main living room, and a beautiful terrace. Complete kitchen with excellent quality pantry and granite breakfast table. Service and laundry area complete with maid's room and bathroom.
A sliding door that simulates a wall separates the social area from the family area. You then enter a family room from where the three bedrooms are distributed, the master bedroom with a walking closet and large bathroom, and the two junior bedrooms, each with its own. bathroom. It has air conditioning in the social and family areas, indirect lighting system, built-in sound system, remote security system and surveillance cameras.
The building has a receptionist service, as well as 24/7 security. It has amenities such as a gym, celebration area, swimming pool, children's playroom and soccer field.FacebookTwitterEnviarPrintWhatsapp","['https://remax-central.com.sv/storage/properties/qMTp1gNbRNc6yKepNGTk-large.png', 'https://remax-central.com.sv/storage/properties/vcsJ42y1IQu7ib645f6U-large.png', 'https://remax-central.com.sv/storage/properties/Ka118bc2SqMVtUxyHUoJ-large.png', 'https://remax-central.com.sv/storage/properties/2XP7nDNdTnEz0FMqvIDi-large.png', 'https://remax-central.com.sv/storage/properties/RpMj6CCpPXRohBtPBcx3-large.png', 'https://remax-central.com.sv/storage/properties/wNgbirj9kDkx3gRpWoxx-large.png', 'https://remax-central.com.sv/storage/properties/Tal226P1VMkTMe9pNdAP-large.png', 'https://remax-central.com.sv/storage/properties/HJkcs5j4N73SkF30W3oh-large.png']",24-10-28 17:42:40,24-10-28 17:42:40,240 ,3,3,1,2,1
